Rank,Team Number,Quality Awards
1185,6065,0
1185,6066,0
1185,6067,0
1185,6068,0
1185,6069,0
1185,6070,0
1185,6071,0
1185,6072,0
1185,6073,0
1185,6074,0
1185,6075,0
1185,6077,0
1185,6079,0
1185,6080,0
1185,6082,0
1185,6083,0
1185,6084,0
1185,6085,0
1185,6086,0
1185,6087,0
1185,6088,0
1185,6089,0
1185,6090,0
1185,6091,0
1185,6092,0
1185,6093,0
1185,6094,0
1185,6095,0
1185,6096,0
1185,6097,0
1185,6099,0
1185,6100,0
1185,6101,0
1185,6102,0
1185,6103,0
1185,6104,0
1185,6105,0
1185,6106,0
1185,6107,0
1185,6108,0
1185,6109,0
1185,6110,0
1185,6111,0
1185,6113,0
1185,6114,0
1185,6115,0
1185,6116,0
1185,6117,0
1185,6118,0
1185,6119,0
1185,6123,0
1185,6124,0
1185,6125,0
1185,6126,0
1185,6127,0
1185,6128,0
1185,6129,0
1185,6130,0
1185,6131,0
1185,6132,0
1185,6133,0
1185,6134,0
1185,6135,0
1185,6136,0
1185,6137,0
1185,6138,0
1185,6139,0
1185,6141,0
1185,6142,0
1185,6143,0
1185,6144,0
1185,6145,0
1185,6146,0
1185,6147,0
1185,6148,0
1185,6149,0
1185,6150,0
1185,6151,0
1185,6152,0
1185,6153,0
1185,6154,0
1185,6155,0
1185,6156,0
1185,6157,0
1185,6158,0
1185,6159,0
1185,6160,0
1185,6161,0
1185,6162,0
1185,6163,0
1185,6164,0
1185,6165,0
1185,6166,0
1185,6167,0
1185,6168,0
1185,6169,0
1185,6171,0
1185,6173,0
1185,6174,0
1185,6176,0
1185,6177,0
1185,6178,0
1185,6179,0
1185,6180,0
1185,6181,0
1185,6182,0
1185,6183,0
1185,6184,0
1185,6185,0
1185,6186,0
1185,6187,0
1185,6188,0
1185,6189,0
1185,6190,0
1185,6191,0
1185,6192,0
1185,6194,0
1185,6195,0
1185,6196,0
1185,6197,0
1185,6198,0
1185,6199,0
1185,6200,0
1185,6201,0
1185,6202,0
1185,6203,0
1185,6204,0
1185,6205,0
1185,6206,0
1185,6207,0
1185,6208,0
1185,6209,0
1185,6210,0
1185,6211,0
1185,6212,0
1185,6213,0
1185,6214,0
1185,6215,0
1185,6216,0
1185,6217,0
1185,6218,0
1185,6219,0
1185,6220,0
1185,6221,0
1185,6222,0
1185,6223,0
1185,6224,0
1185,6225,0
1185,6226,0
1185,6227,0
1185,6228,0
1185,6229,0
1185,6230,0
1185,6231,0
1185,6232,0
1185,6233,0
1185,6234,0
1185,6235,0
1185,6236,0
1185,6238,0
1185,6239,0
1185,6240,0
1185,6241,0
1185,6242,0
1185,6243,0
1185,6244,0
1185,6245,0
1185,6246,0
1185,6248,0
1185,6300,0
1185,6301,0
1185,6302,0
1185,6303,0
1185,6304,0
1185,6305,0
1185,6306,0
1185,6307,0
1185,6308,0
1185,6309,0
1185,6312,0
1185,6313,0
1185,6314,0
1185,6315,0
1185,6317,0
1185,6318,0
1185,6319,0
1185,6320,0
1185,6321,0
1185,6322,0
1185,6323,0
1185,6325,0
1185,6326,0
1185,6327,0
1185,6330,0
1185,6331,0
1185,6332,0
1185,6333,0
1185,6334,0
1185,6335,0
1185,6336,0
1185,6337,0
1185,6338,0
1185,6339,0
1185,6342,0
1185,6343,0
1185,6344,0
1185,6345,0
1185,6346,0
1185,6347,0
1185,6348,0
1185,6349,0
1185,6350,0
1185,6351,0
1185,6352,0
1185,6353,0
1185,6354,0
1185,6355,0
1185,6356,0
1185,6357,0
1185,6358,0
1185,6359,0
1185,6360,0
1185,6361,0
1185,6362,0
1185,6363,0
1185,6365,0
1185,6366,0
1185,6367,0
1185,6368,0
1185,6369,0
1185,6370,0
1185,6371,0
1185,6372,0
1185,6373,0
1185,6374,0
1185,6375,0
1185,6376,0
1185,6378,0
1185,6379,0
1185,6380,0
1185,6381,0
1185,6382,0
1185,6383,0
1185,6384,0
1185,6385,0
1185,6387,0
1185,6388,0
1185,6389,0
1185,6391,0
1185,6392,0
1185,6393,0
1185,6394,0
1185,6395,0
1185,6396,0
1185,6397,0
1185,6398,0
1185,6399,0
1185,6400,0
1185,6401,0
1185,6402,0
1185,6404,0
1185,6405,0
1185,6406,0
1185,6407,0
1185,6408,0
1185,6409,0
1185,6410,0
1185,6411,0
1185,6412,0
1185,6413,0
1185,6414,0
1185,6416,0
1185,6418,0
1185,6419,0
1185,6420,0
1185,6421,0
1185,6422,0
1185,6425,0
1185,6426,0
1185,6427,0
1185,6428,0
1185,6429,0
1185,6430,0
1185,6431,0
1185,6432,0
1185,6433,0
1185,6436,0
1185,6437,0
1185,6438,0
1185,6439,0
1185,6440,0
1185,6441,0
1185,6442,0
1185,6444,0
1185,6445,0
1185,6446,0
1185,6447,0
1185,6448,0
1185,6449,0
1185,6450,0
1185,6451,0
1185,6452,0
1185,6453,0
1185,6454,0
1185,6455,0
1185,6456,0
1185,6457,0
1185,6458,0
1185,6460,0
1185,6461,0
1185,6462,0
1185,6463,0
1185,6464,0
1185,6465,0
1185,6466,0
1185,6467,0
1185,6468,0
1185,6469,0
1185,6470,0
1185,6472,0
1185,6473,0
1185,6474,0
1185,6475,0
1185,6476,0
1185,6477,0
1185,6478,0
1185,6479,0
1185,6480,0
1185,6481,0
1185,6482,0
1185,6483,0
1185,6484,0
1185,6485,0
1185,6486,0
1185,6487,0
1185,6488,0
1185,6489,0
1185,6490,0
1185,6491,0
1185,6492,0
1185,6493,0
1185,6494,0
1185,6495,0
1185,6496,0
1185,6497,0
1185,6498,0
1185,6499,0
1185,6503,0
1185,6504,0
1185,6505,0
1185,6506,0
1185,6507,0
1185,6508,0
1185,6509,0
1185,6511,0
1185,6512,0
1185,6513,0
1185,6514,0
1185,6515,0
1185,6516,0
1185,6517,0
1185,6518,0
1185,6519,0
1185,6520,0
1185,6521,0
1185,6522,0
1185,6523,0
1185,6524,0
1185,6525,0
1185,6526,0
1185,6527,0
1185,6529,0
1185,6530,0
1185,6531,0
1185,6532,0
1185,6533,0
1185,6534,0
1185,6535,0
1185,6536,0
1185,6537,0
1185,6538,0
1185,6539,0
1185,6540,0
1185,6541,0
1185,6542,0
1185,6543,0
1185,6544,0
1185,6545,0
1185,6546,0
1185,6547,0
1185,6548,0
1185,6549,0
1185,6550,0
1185,6551,0
1185,6552,0
1185,6553,0
1185,6554,0
1185,6555,0
1185,6556,0
1185,6557,0
1185,6558,0
1185,6559,0
1185,6560,0
1185,6561,0
1185,6562,0
1185,6563,0
1185,6564,0
1185,6565,0
1185,6566,0
1185,6567,0
1185,6568,0
1185,6571,0
1185,6572,0
1185,6573,0
1185,6574,0
1185,6575,0
1185,6576,0
1185,6577,0
1185,6578,0
1185,6579,0
1185,6580,0
1185,6581,0
1185,6582,0
1185,6583,0
1185,6584,0
1185,6585,0
1185,6586,0
1185,6587,0
1185,6588,0
1185,6589,0
1185,6590,0
1185,6591,0
1185,6592,0
1185,6593,0
1185,6594,0
1185,6595,0
1185,6596,0
1185,6597,0
1185,6599,0
1185,6600,0
1185,6601,0
1185,6602,0
1185,6603,0
1185,6604,0
1185,6605,0
1185,6606,0
1185,6607,0
1185,6609,0
1185,6610,0
1185,6611,0
1185,6612,0
1185,6613,0
1185,6614,0
1185,6615,0
1185,6616,0
1185,6617,0
1185,6618,0
1185,6619,0
1185,6620,0
1185,6621,0
1185,6622,0
1185,6623,0
1185,6624,0
1185,6625,0
1185,6626,0
1185,6627,0
1185,6628,0
1185,6629,0
1185,6630,0
1185,6631,0
1185,6632,0
1185,6633,0
1185,6634,0
1185,6635,0
1185,6636,0
1185,6637,0
1185,6638,0
1185,6640,0
1185,6641,0
1185,6642,0
1185,6643,0
1185,6644,0
1185,6645,0
1185,6646,0
1185,6648,0
1185,6649,0
1185,6650,0
1185,6651,0
1185,6652,0
1185,6653,0
1185,6654,0
1185,6655,0
1185,6656,0
1185,6657,0
1185,6658,0
1185,6659,0
1185,6660,0
1185,6661,0
1185,6662,0
1185,6663,0
1185,6664,0
1185,6665,0
1185,6666,0
1185,6667,0
1185,6668,0
1185,6669,0
1185,6670,0
1185,6671,0
1185,6673,0
1185,6674,0
1185,6675,0
1185,6676,0
1185,6677,0
1185,6678,0
1185,6679,0
1185,6680,0
1185,6681,0
1185,6682,0
1185,6683,0
1185,6684,0
1185,6685,0
1185,6686,0
1185,6687,0
1185,6688,0
1185,6689,0
1185,6690,0
1185,6691,0
1185,6692,0
1185,6693,0
1185,6695,0
1185,6696,0
1185,6697,0
1185,6699,0
1185,6700,0
1185,6701,0
1185,6702,0
1185,6703,0
1185,6704,0
1185,6707,0
1185,6708,0
1185,6709,0
1185,6710,0
1185,6711,0
1185,6712,0
1185,6714,0
1185,6715,0
1185,6716,0
1185,6717,0
1185,6718,0
1185,6719,0
1185,6720,0
1185,6721,0
1185,6722,0
1185,6723,0
1185,6724,0
1185,6725,0
1185,6726,0
1185,6727,0
1185,6728,0
1185,6729,0
1185,6730,0
1185,6731,0
1185,6732,0
1185,6733,0
1185,6734,0
1185,6735,0
1185,6736,0
1185,6737,0
1185,6738,0
1185,6739,0
1185,6740,0
1185,6741,0
1185,6742,0
1185,6743,0
1185,6744,0
1185,6745,0
1185,6746,0
1185,6747,0
1185,6748,0
1185,6749,0
1185,6750,0
1185,6751,0
1185,6752,0
1185,6754,0
1185,6755,0
1185,6756,0
1185,6757,0
1185,6758,0
1185,6759,0
1185,6762,0
1185,6763,0
1185,6764,0
1185,6765,0
1185,6766,0
1185,6769,0
1185,6770,0
1185,6771,0
1185,6772,0
1185,6773,0
1185,6774,0
1185,6801,0
1185,6802,0
1185,6804,0
1185,6805,0
1185,6806,0
1185,6807,0
1185,6808,0
1185,6809,0
1185,6810,0
1185,6811,0
1185,6812,0
1185,6813,0
1185,6814,0
1185,6815,0
1185,6816,0
1185,6817,0
1185,6818,0
1185,6819,0
1185,6820,0
1185,6821,0
1185,6822,0
1185,6823,0
1185,6824,0
1185,6825,0
1185,6826,0
1185,6827,0
1185,6828,0
1185,6830,0
1185,6831,0
1185,6832,0
1185,6833,0
1185,6834,0
1185,6835,0
1185,6836,0
1185,6837,0
1185,6839,0
1185,6840,0
1185,6841,0
1185,6842,0
1185,6843,0
1185,6844,0
1185,6845,0
1185,6846,0
1185,6847,0
1185,6848,0
1185,6849,0
1185,6850,0
1185,6851,0
1185,6852,0
1185,6853,0
1185,6854,0
1185,6855,0
1185,6856,0
1185,6857,0
1185,6858,0
1185,6859,0
1185,6860,0
1185,6861,0
1185,6862,0
1185,6863,0
1185,6864,0
1185,6865,0
1185,6866,0
1185,6867,0
1185,6868,0
1185,6869,0
1185,6870,0
1185,6871,0
1185,6872,0
1185,6873,0
1185,6874,0
1185,6875,0
1185,6876,0
1185,6878,0
1185,6879,0
1185,6880,0
1185,6881,0
1185,6882,0
1185,6883,0
1185,6884,0
1185,6885,0
1185,6886,0
1185,6887,0
1185,6888,0
1185,6889,0
1185,6890,0
1185,6891,0
1185,6892,0
1185,6893,0
1185,6894,0
1185,6895,0
1185,6896,0
1185,6897,0
1185,6898,0
1185,6899,0
1185,6900,0
1185,6902,0
1185,6903,0
1185,6904,0
1185,6905,0
1185,6906,0
1185,6908,0
1185,6909,0
1185,6910,0
1185,6911,0
1185,6912,0
1185,6913,0
1185,6914,0
1185,6915,0
1185,6916,0
1185,6917,0
1185,6918,0
1185,6919,0
1185,6920,0
1185,6921,0
1185,6922,0
1185,6923,0
1185,6924,0
1185,6926,0
1185,6927,0
1185,6928,0
1185,6929,0
1185,6930,0
1185,6931,0
1185,6932,0
1185,6933,0
1185,6934,0
1185,6935,0
1185,6936,0
1185,6937,0
1185,6938,0
1185,6939,0
1185,6940,0
1185,6941,0
1185,6942,0
1185,6943,0
1185,6944,0
1185,6945,0
1185,6946,0
1185,6947,0
1185,6949,0
1185,6950,0
1185,6951,0
1185,6952,0
1185,6953,0
1185,6954,0
1185,6955,0
1185,6957,0
1185,6958,0
1185,6959,0
1185,6960,0
1185,6961,0
1185,6962,0
1185,6963,0
1185,6964,0
1185,6965,0
1185,6966,0
1185,6967,0
1185,6969,0
1185,6970,0
1185,6971,0
1185,6972,0
1185,6973,0
1185,6974,0
1185,6975,0
1185,6976,0
1185,6977,0
1185,6979,0
1185,6980,0
1185,6981,0
1185,6982,0
1185,6983,0
1185,6984,0
1185,6985,0
1185,6987,0
1185,6988,0
1185,6989,0
1185,6990,0
1185,6991,0
1185,6992,0
1185,6993,0
1185,6994,0
1185,6997,0
1185,6999,0
1185,7000,0
1185,7001,0
1185,7002,0
1185,7003,0
1185,7004,0
1185,7005,0
1185,7006,0
1185,7007,0
1185,7008,0
1185,7009,0
1185,7010,0
1185,7011,0
1185,7012,0
1185,7013,0
1185,7014,0
1185,7015,0
1185,7016,0
1185,7017,0
1185,7018,0
1185,7019,0
1185,7020,0
1185,7022,0
1185,7023,0
1185,7024,0
1185,7025,0
1185,7026,0
1185,7027,0
1185,7028,0
1185,7029,0
1185,7030,0
1185,7031,0
1185,7032,0
1185,7033,0
1185,7035,0
1185,7036,0
1185,7037,0
1185,7038,0
1185,7039,0
1185,7040,0
1185,7041,0
1185,7043,0
1185,7044,0
1185,7045,0
1185,7046,0
1185,7047,0
1185,7048,0
1185,7049,0
1185,7050,0
1185,7051,0
1185,7052,0
1185,7053,0
1185,7054,0
1185,7055,0
1185,7056,0
1185,7057,0
1185,7059,0
1185,7060,0
1185,7063,0
1185,7064,0
1185,7065,0
1185,7066,0
1185,7068,0
1185,7069,0
1185,7070,0
1185,7071,0
1185,7072,0
1185,7073,0
1185,7074,0
1185,7075,0
1185,7076,0
1185,7077,0
1185,7078,0
1185,7079,0
1185,7080,0
1185,7081,0
1185,7082,0
1185,7083,0
1185,7084,0
1185,7085,0
1185,7087,0
1185,7088,0
1185,7091,0
1185,7092,0
1185,7093,0
1185,7094,0
1185,7095,0
1185,7096,0
1185,7097,0
1185,7098,0
1185,7099,0
1185,7100,0
1185,7101,0
1185,7102,0
1185,7103,0
1185,7105,0
1185,7106,0
1185,7107,0
1185,7109,0
1185,7110,0
1185,7111,0
1185,7112,0
1185,7113,0
1185,7114,0
1185,7115,0
1185,7116,0
1185,7117,0
1185,7118,0
1185,7119,0
1185,7120,0
1185,7122,0
1185,7123,0
1185,7124,0
1185,7125,0
1185,7126,0
1185,7127,0
1185,7128,0
1185,7129,0
1185,7130,0
1185,7131,0
1185,7132,0
1185,7133,0
1185,7134,0
1185,7135,0
1185,7136,0
1185,7138,0
1185,7139,0
1185,7140,0
1185,7141,0
1185,7142,0
1185,7143,0
1185,7144,0
1185,7145,0
1185,7147,0
1185,7148,0
1185,7149,0
1185,7150,0
1185,7151,0
1185,7154,0
1185,7155,0
1185,7156,0
1185,7157,0
1185,7158,0
1185,7159,0
1185,7161,0
1185,7162,0
1185,7163,0
1185,7164,0
1185,7165,0
1185,7166,0
1185,7167,0
1185,7168,0
1185,7169,0
1185,7170,0
1185,7171,0
1185,7172,0
1185,7173,0
1185,7174,0
1185,7175,0
1185,7176,0
1185,7177,0
1185,7178,0
1185,7180,0
1185,7181,0
1185,7182,0
1185,7183,0
1185,7184,0
1185,7185,0
1185,7187,0
1185,7188,0
1185,7189,0
1185,7190,0
1185,7191,0
1185,7192,0
1185,7193,0
1185,7194,0
1185,7195,0
1185,7196,0
1185,7198,0
1185,7199,0
1185,7200,0
1185,7201,0
1185,7202,0
1185,7203,0
1185,7204,0
1185,7205,0
1185,7206,0
1185,7207,0
1185,7208,0
1185,7209,0
1185,7210,0
1185,7212,0
1185,7213,0
1185,7214,0
1185,7215,0
1185,7216,0
1185,7217,0
1185,7218,0
1185,7219,0
1185,7220,0
1185,7221,0
1185,7222,0
1185,7223,0
1185,7224,0
1185,7225,0
1185,7226,0
1185,7227,0
1185,7228,0
1185,7229,0
1185,7230,0
1185,7231,0
1185,7232,0
1185,7233,0
1185,7234,0
1185,7235,0
1185,7236,0
1185,7237,0
1185,7238,0
1185,7239,0
1185,7240,0
1185,7241,0
1185,7242,0
1185,7243,0
1185,7244,0
1185,7245,0
1185,7246,0
1185,7247,0
1185,7248,0
1185,7249,0
1185,7250,0
1185,7251,0
1185,7252,0
1185,7253,0
1185,7254,0
1185,7255,0
1185,7256,0
1185,7257,0
1185,7259,0
1185,7260,0
1185,7261,0
1185,7262,0
1185,7263,0
1185,7264,0
1185,7265,0
1185,7266,0
1185,7267,0
1185,7268,0
1185,7269,0
1185,7270,0
1185,7271,0
1185,7272,0
1185,7273,0
1185,7274,0
1185,7275,0
1185,7276,0
1185,7277,0
1185,7278,0
1185,7279,0
1185,7280,0
1185,7281,0
1185,7282,0
1185,7283,0
1185,7284,0
1185,7285,0
1185,7286,0
1185,7287,0
1185,7288,0
1185,7289,0
1185,7290,0
1185,7291,0
1185,7292,0
1185,7293,0
1185,7294,0
1185,7295,0
1185,7296,0
1185,7297,0
1185,7298,0
1185,7299,0
1185,7300,0
1185,7301,0
1185,7302,0
1185,7303,0
1185,7304,0
1185,7305,0
1185,7306,0
1185,7307,0
1185,7308,0
1185,7309,0
1185,7310,0
1185,7311,0
1185,7312,0
1185,7313,0
1185,7314,0
1185,7315,0
1185,7316,0
1185,7317,0
1185,7318,0
1185,7319,0
1185,7320,0
1185,7321,0
1185,7322,0
1185,7323,0
1185,7324,0
1185,7325,0
1185,7326,0
1185,7327,0
1185,7328,0
1185,7329,0
1185,7330,0
1185,7331,0
1185,7332,0
1185,7333,0
1185,7334,0
1185,7400,0
1185,7401,0
1185,7403,0
1185,7405,0
1185,7406,0
1185,7408,0
1185,7409,0
1185,7410,0
1185,7411,0
1185,7412,0
1185,7413,0
1185,7414,0
1185,7415,0
1185,7416,0
1185,7417,0
1185,7418,0
1185,7419,0
1185,7420,0
1185,7422,0
1185,7423,0
1185,7424,0
1185,7425,0
1185,7427,0
1185,7428,0
1185,7429,0
1185,7430,0
1185,7431,0
1185,7432,0
1185,7433,0
1185,7434,0
1185,7435,0
1185,7436,0
1185,7437,0
1185,7438,0
1185,7439,0
1185,7440,0
1185,7441,0
1185,7442,0
1185,7445,0
1185,7446,0
1185,7447,0
1185,7448,0
1185,7450,0
1185,7451,0
1185,7452,0
1185,7453,0
1185,7455,0
1185,7456,0
1185,7459,0
1185,7460,0
1185,7461,0
1185,7462,0
1185,7463,0
1185,7464,0
1185,7465,0
1185,7466,0
1185,7467,0
1185,7468,0
1185,7469,0
1185,7471,0
1185,7472,0
1185,7473,0
1185,7474,0
1185,7475,0
1185,7476,0
1185,7477,0
1185,7478,0
1185,7479,0
1185,7480,0
1185,7481,0
1185,7482,0
1185,7483,0
1185,7485,0
1185,7486,0
1185,7487,0
1185,7488,0
1185,7489,0
1185,7490,0
1185,7491,0
1185,7493,0
1185,7494,0
1185,7495,0
1185,7496,0
1185,7497,0
1185,7498,0
1185,7499,0
1185,7500,0
1185,7501,0
1185,7502,0
1185,7503,0
1185,7504,0
1185,7505,0
1185,7506,0
1185,7507,0
1185,7508,0
1185,7509,0
1185,7510,0
1185,7511,0
1185,7512,0
1185,7513,0
1185,7514,0
1185,7515,0
1185,7516,0
1185,7517,0
1185,7518,0
1185,7519,0
1185,7520,0
1185,7522,0
1185,7523,0
1185,7524,0
1185,7525,0
1185,7526,0
1185,7527,0
1185,7528,0
1185,7529,0
1185,7530,0
1185,7531,0
1185,7532,0
1185,7533,0
1185,7534,0
1185,7535,0
1185,7536,0
1185,7537,0
1185,7538,0
1185,7539,0
1185,7540,0
1185,7541,0
1185,7542,0
1185,7543,0
1185,7544,0
1185,7545,0
1185,7546,0
1185,7547,0
1185,7548,0
1185,7549,0
1185,7550,0
1185,7551,0
1185,7552,0
1185,7554,0
1185,7555,0
1185,7556,0
1185,7557,0
1185,7559,0
1185,7560,0
1185,7561,0
1185,7562,0
1185,7563,0
1185,7564,0
1185,7565,0
1185,7566,0
1185,7567,0
1185,7568,0
1185,7569,0
1185,7570,0
1185,7571,0
1185,7572,0
1185,7573,0
1185,7574,0
1185,7575,0
1185,7577,0
1185,7578,0
1185,7579,0
1185,7580,0
1185,7581,0
1185,7582,0
1185,7583,0
1185,7584,0
1185,7585,0
1185,7586,0
1185,7587,0
1185,7588,0
1185,7589,0
1185,7590,0
1185,7591,0
1185,7592,0
1185,7593,0
1185,7594,0
1185,7595,0
1185,7596,0
1185,7597,0
1185,7598,0
1185,7599,0
1185,7600,0
1185,7601,0
1185,7602,0
1185,7603,0
1185,7604,0
1185,7606,0
1185,7607,0
1185,7608,0
1185,7609,0
1185,7610,0
1185,7611,0
1185,7612,0
1185,7613,0
1185,7614,0
1185,7615,0
1185,7616,0
1185,7617,0
1185,7618,0
1185,7619,0
1185,7620,0
1185,7621,0
1185,7622,0
1185,7623,0
1185,7624,0
1185,7625,0
1185,7626,0
1185,7628,0
1185,7629,0
1185,7630,0
1185,7631,0
1185,7633,0
1185,7634,0
1185,7635,0
1185,7636,0
1185,7637,0
1185,7638,0
1185,7639,0
1185,7640,0
1185,7641,0
1185,7642,0
1185,7643,0
1185,7644,0
1185,7645,0
1185,7646,0
1185,7647,0
1185,7648,0
1185,7649,0
1185,7650,0
1185,7651,0
1185,7652,0
1185,7653,0
1185,7654,0
1185,7655,0
1185,7656,0
1185,7657,0
1185,7658,0
1185,7659,0
1185,7660,0
1185,7661,0
1185,7662,0
1185,7663,0
1185,7664,0
1185,7665,0
1185,7668,0
1185,7669,0
1185,7670,0
1185,7671,0
1185,7672,0
1185,7673,0
1185,7674,0
1185,7675,0
1185,7676,0
1185,7677,0
1185,7678,0
1185,7679,0
1185,7680,0
1185,7681,0
1185,7682,0
1185,7683,0
1185,7684,0
1185,7685,0
1185,7686,0
1185,7687,0
1185,7688,0
1185,7689,0
1185,7690,0
1185,7691,0
1185,7692,0
1185,7693,0
1185,7694,0
1185,7695,0
1185,7696,0
1185,7699,0
1185,7700,0
1185,7701,0
1185,7702,0
1185,7703,0
1185,7704,0
1185,7705,0
1185,7706,0
1185,7707,0
1185,7708,0
1185,7709,0
1185,7710,0
1185,7711,0
1185,7712,0
1185,7713,0
1185,7714,0
1185,7715,0
1185,7716,0
1185,7717,0
1185,7718,0
1185,7719,0
1185,7720,0
1185,7721,0
1185,7722,0
1185,7723,0
1185,7724,0
1185,7725,0
1185,7726,0
1185,7727,0
1185,7728,0
1185,7729,0
1185,7730,0
1185,7731,0
1185,7732,0
1185,7733,0
1185,7734,0
1185,7735,0
1185,7736,0
1185,7737,0
1185,7738,0
1185,7739,0
1185,7740,0
1185,7741,0
1185,7742,0
1185,7743,0
1185,7744,0
1185,7745,0
1185,7746,0
1185,7747,0
1185,7748,0
1185,7749,0
1185,7750,0
1185,7751,0
1185,7752,0
1185,7753,0
1185,7754,0
1185,7755,0
1185,7756,0
1185,7757,0
1185,7758,0
1185,7759,0
1185,7760,0
1185,7761,0
1185,7762,0
1185,7763,0
1185,7764,0
1185,7765,0
1185,7766,0
1185,7767,0
1185,7768,0
1185,7770,0
1185,7771,0
1185,7772,0
1185,7773,0
1185,7774,0
1185,7775,0
1185,7776,0
1185,7777,0
1185,7778,0
1185,7779,0
1185,7780,0
1185,7781,0
1185,7783,0
1185,7785,0
1185,7786,0
1185,7787,0
1185,7788,0
1185,7789,0
1185,7791,0
1185,7792,0
1185,7793,0
1185,7794,0
1185,7795,0
1185,7796,0
1185,7797,0
1185,7798,0
1185,7799,0
1185,7800,0
1185,7801,0
1185,7802,0
1185,7803,0
1185,7804,0
1185,7805,0
1185,7806,0
1185,7807,0
1185,7808,0
1185,7809,0
1185,7810,0
1185,7811,0
1185,7812,0
1185,7813,0
1185,7814,0
1185,7815,0
1185,7816,0
1185,7817,0
1185,7818,0
1185,7819,0
1185,7820,0
1185,7821,0
1185,7822,0
1185,7823,0
1185,7824,0
1185,7825,0
1185,7826,0
1185,7827,0
1185,7828,0
1185,7829,0
1185,7830,0
1185,7831,0
1185,7832,0
1185,7833,0
1185,7834,0
1185,7835,0
1185,7836,0
1185,7837,0
1185,7838,0
1185,7839,0
1185,7840,0
1185,7841,0
1185,7842,0
1185,7843,0
1185,7844,0
1185,7846,0
1185,7847,0
1185,7848,0
1185,7849,0
1185,7850,0
1185,7851,0
1185,7852,0
1185,7853,0
1185,7854,0
1185,7855,0
1185,7856,0
1185,7857,0
1185,7858,0
1185,7859,0
1185,7860,0
1185,7861,0
1185,7862,0
1185,7863,0
1185,7864,0
1185,7865,0
1185,7866,0
1185,7867,0
1185,7868,0
1185,7869,0
1185,7870,0
1185,7871,0
1185,7872,0
1185,7873,0
1185,7874,0
1185,7875,0
1185,7876,0
1185,7877,0
1185,7878,0
1185,7879,0
1185,7880,0
1185,7881,0
1185,7882,0
1185,7883,0
1185,7884,0
1185,7885,0
1185,7886,0
1185,7887,0
1185,7889,0
1185,7891,0
1185,7892,0
1185,7893,0
1185,7894,0
1185,7895,0
1185,7896,0
1185,7897,0
1185,7898,0
1185,7899,0
1185,7900,0
1185,7901,0
1185,7902,0
1185,7903,0
1185,7904,0
1185,7905,0
1185,7906,0
1185,7907,0
1185,7908,0
1185,7909,0
1185,7910,0
1185,7911,0
1185,7912,0
1185,7913,0
1185,7914,0
1185,7917,0
1185,7918,0
1185,8002,0
1185,8003,0
1185,8004,0
1185,8006,0
1185,8007,0
1185,8012,0
1185,8014,0
1185,8015,0
1185,8016,0
1185,8017,0
1185,8018,0
1185,8019,0
1185,8020,0
1185,8021,0
1185,8022,0
1185,8023,0
1185,8024,0
1185,8025,0
1185,8026,0
1185,8027,0
1185,8028,0
1185,8029,0
1185,8030,0
1185,8031,0
1185,8034,0
1185,8035,0
1185,8036,0
1185,8037,0
1185,8038,0
1185,8039,0
1185,8040,0
1185,8041,0
1185,8042,0
1185,8043,0
1185,8045,0
1185,8047,0
1185,8048,0
1185,8049,0
1185,8050,0
1185,8052,0
1185,8053,0
1185,8054,0
1185,8056,0
1185,8057,0
1185,8058,0
1185,8059,0
1185,8060,0
1185,8061,0
1185,8062,0
1185,8063,0
1185,8064,0
1185,8065,0
1185,8066,0
1185,8067,0
1185,8068,0
1185,8069,0
1185,8070,0
1185,8071,0
1185,8072,0
1185,8073,0
1185,8074,0
1185,8075,0
1185,8076,0
1185,8077,0
1185,8078,0
1185,8079,0
1185,8080,0
1185,8082,0
1185,8084,0
1185,8085,0
1185,8086,0
1185,8087,0
1185,8088,0
1185,8089,0
1185,8091,0
1185,8092,0
1185,8093,0
1185,8094,0
1185,8095,0
1185,8097,0
1185,8098,0
1185,8099,0
1185,8100,0
1185,8101,0
1185,8102,0
1185,8103,0
1185,8104,0
1185,8105,0
1185,8106,0
1185,8107,0
1185,8108,0
1185,8109,0
1185,8110,0
1185,8111,0
1185,8112,0
1185,8113,0
1185,8115,0
1185,8116,0
1185,8117,0
1185,8118,0
1185,8119,0
1185,8120,0
1185,8121,0
1185,8122,0
1185,8123,0
1185,8124,0
1185,8125,0
1185,8126,0
1185,8127,0
1185,8128,0
1185,8129,0
1185,8130,0
1185,8131,0
1185,8132,0
1185,8133,0
1185,8134,0
1185,8135,0
1185,8136,0
1185,8137,0
1185,8138,0
1185,8139,0
1185,8140,0
1185,8141,0
1185,8142,0
1185,8143,0
1185,8144,0
1185,8145,0
1185,8147,0
1185,8148,0
1185,8149,0
1185,8151,0
1185,8152,0
1185,8153,0
1185,8154,0
1185,8155,0
1185,8156,0
1185,8157,0
1185,8158,0
1185,8159,0
1185,8160,0
1185,8161,0
1185,8162,0
1185,8163,0
1185,8164,0
1185,8165,0
1185,8166,0
1185,8167,0
1185,8168,0
1185,8169,0
1185,8170,0
1185,8171,0
1185,8172,0
1185,8173,0
1185,8174,0
1185,8175,0
1185,8176,0
1185,8178,0
1185,8179,0
1185,8180,0
1185,8181,0
1185,8182,0
1185,8183,0
1185,8184,0
1185,8185,0
1185,8186,0
1185,8187,0
1185,8188,0
